Officials also said Burma will waive a 10 percent government transaction fee for all international humanitarian agencies . 	 O O O B-geo O O O O O O O O O O O O O O
The U.N. losses stemmed from Burma 's insistence that donors convert aid dollars into foreign exchange certificates with a value of $ 1 each . 	 O B-geo O O O B-geo O O O O O O O O O O O O O O O O O O O
French police have arrested a key Syrian witness in a United Nations probe of the assassination of former Lebanese Prime Minister Rafik Hariri . 	 B-gpe O O O O O B-gpe O O O B-org I-org O O O O O O B-gpe B-per O B-per I-per O
Lebanese media reports say Mr. al-Siddiq has claimed to have participated in a meeting of Lebanese security officials who allegedly designed the assassination plan . 	 B-gpe O O O B-per B-geo O O O O O O O O O B-gpe O O O O O O O O O
Syrian officials claim he is unreliable . 	 B-gpe O O O O O O
A report from the U.N.-appointed prosecutor probing the assassination is expected to implicate Syrian officials in the February 14 bombing that killed Mr. Hariri and 20 others in Beirut . 	 O O O O O O O O O O O O O B-gpe O O O B-tim I-tim O O O B-per I-per O O O O B-geo O
The U.S.-led coalition in Afghanistan says at least 25 Taleban rebels have been killed during a joint military operation with Afghan troops in the south of the country . 	 O O O O B-geo O O O O B-org O O O O O O O O O O B-gpe O O O O O O O O
A statement released by the coalition Friday says the clash happened Thursday in Helmand province . 	 O O O O O O B-tim O O O O B-tim O B-geo O O
NATO took over security operations from U.S.-led coalition forces this week in six southern Afghan provinces . 	 B-org O O O O O O O O O O O O O B-gpe O O
The U.S.-led military coalition in Afghanistan says a car bomb has seriously wounded two coalition soldiers in the southern city of Kandahar . 	 O O O O O B-geo O O O O O O O O O O O O O O O B-geo O
A coalition spokeswoman says a bomb was detonated by remote control inside a vehicle near a coalition patrol Monday . 	 O O O O O O O O O O O O O O O O O O B-tim O
She says the wounded soldiers were taken to a medical facility for treatment . 	 O O O O O O O O O O O O O O
A purported Taleban spokesman ( Yousuf Ahmadi ) claimed responsibility for those attacks . 	 O O B-org O O B-per I-per O O O O O O O
Three others were wounded . 	 O O O O O
The man set off the grenades after police stopped the taxi . 	 O O O O O O O O O O O O
Japan 's parliament has ratified a free trade agreement with Mexico . 	 B-geo O O O O O O O O O B-geo O
About 90 percent of Mexico 's exports go to the United States . 	 O O O B-geo I-geo O O O O O B-geo I-geo O
Authorities in western Farah province say gunmen ambushed the team as they traveled from southern Kandahar to the western province of Herat . 	 O O O B-geo O O O O O O O O O O O B-geo O O O O O B-geo O
Police say a total of six security guards and de-miners who worked for a U.S.-based mine clearing company ( RONCO ) and an Afghan woman were killed . 	 O O O O O O O O O O O O O O O O O O O B-org O O O B-gpe O O O O
Four other people were wounded in the shootout . 	 O O O O O O O O O
Taleban militants are waging a bloody insurgency in Afghanistan . 	 B-org O O O O O O O B-geo O
Taleban representatives later denied the president 's claim . 	 B-org O O O O O O O O
Iranian President Mahmoud Ahmadinejad says a power vacuum is emerging in Iraq and that his government is ready to fill the gap with the help of neighboring states . 	 B-gpe B-per I-per I-per O O O O O O O B-geo O O O O O O O O O O O O O O O O O
He did not elaborate on how Iran could fill such a power gap . 	 O O O O O O B-geo O O O O O O O
Washington accuses Tehran of fueling violence in Iraq by training and supplying weapons to Shi'ite insurgents . 	 B-geo O B-geo O O O O B-geo O O O O O O B-org O O
Iran denies the charge and says it is doing its best to stabilize its neighbor . 	 B-geo O O O O O O O O O O O O O O O
Mr. Ahmadinejad also said he sees """" no possibility """" of a U.S. attack on Iran . 	 B-per I-per O O O O O O O O O O B-geo O O B-geo O
Iran denies seeking atomic weapons and says its nuclear program is for peaceful purposes . 	 B-geo O O O O O O O O O O O O O O
A group of elders from Burma 's Shan ethnic group has declared a Shan State independent from the military junta . 	 O O O O O B-org I-org I-org O O O O O B-org I-org O O O O O O
That constitution was nullified by a military coup in 1962 and replaced by another constitution in 1974 . 	 O O O O O O O O O B-tim O O O O O O B-tim O
Prince Surkhanpha 's declaration of independence was accompanied by a foreign policy statement that declared Shan State a war zone and warned foreigners to avoid the region . 	 B-org I-org I-org O O O O O O O O O O O O B-org I-org O O O O O O O O O O O
Reports circulating in the Burmese exile community say the prince 's declaration of independence has raised concern among many ethnic Shan living outside their homeland . 	 O O O O B-gpe O O O O O O O O O O O O O O O O O O O O O
The U.S.-led coalition in Afghanistan says its forces have killed about 45 insurgents in the country 's south . 	 O O O O B-geo O O O O O O O O O O O O O O
The coalition says ground troops called in air support Wednesday after their patrol of foreign and Afghan troops was attacked by Taleban fighters in Uruzgan province . 	 O O O O O O O O O B-tim O O O O O O B-gpe O O O O B-org O O B-geo O O
A similar exchange on Tuesday killed about 12 Taleban fighters in the southern province of Zabul . 	 O O O O B-tim O O O B-org O O O O O O B-geo O
Russia 's nuclear power chief says his country plans to start up the Bushehr nuclear reactor in Iran this year . 	 B-geo O O O O O O O O O O O O B-geo O O O B-geo O O O
He said there are no unresolved questions with his Iranian counterparts regarding the technical start-up . 	 O O O O O O O O O B-gpe O O O O O O
Kiriyenko said he plans to travel to the Bushehr construction site later this month . 	 B-per O O O O O O O B-geo O O B-tim O O O
The plant 's opening has frequently been delayed . 	 O O O O O O O O O
Officials say Bushehr will be capable of producing about 1000 megawatts of electricity a year . 	 O O B-geo O O O O O O O O O O O O O
U.S. President-elect Barack Obama is urging Congress to move quickly on a plan to deal with the financial crisis in the country and help struggling families . 	 B-org B-per I-per I-per O O B-org O O O O O O O O O O O O O O O O O O O O
Israeli warplanes have launched strikes in the northern Gaza Strip . 	 B-gpe O O O O O O O B-geo I-geo O
The president was elsewhere when the attack occurred . 	 O O O O O O O O O
Palestinian sources say two guards were wounded when a rocket landed in the compound near a helicopter pad used by Mr. Abbas . 	 B-gpe O O O O O O O O O O O O O O O O O O O B-per B-tim O
Israel says the strikes targeted opened areas used by Palestinian militants to fire rockets into southern Israel . 	 B-org O O O O O O O O B-gpe O O O O O O B-geo O
Iran says it is investigating Afghan troops who shot at Iranian forces after crossing over the border . 	 B-geo O O O O B-gpe O O O O B-gpe O O O O O O O
Zolfaghari did not say when the arrests took place . 	 B-per O O O O O O O O O
Both Afghanistan and Iran have been battling insurgents and smugglers along their joint border . 	 O B-org O B-geo O O O O O O O O O O O
A Polish court has fined a magazine publisher $ 6400 for insulting Pope John Paul . 	 O B-gpe O O O O O O O O O O O B-per I-per O
He printed an article in the weekly magazine NIE making fun of the pope 's age and frailty shortly before the Polish-born pontiff 's August 2002 visit to his homeland . 	 O O O O O O O O B-org O O O O O O O O O O O O O O O B-tim I-tim O O O O O
The court 's decision brought expressions of concern from Europe 's top security organization that Poland is curtailing the freedom of the press . 	 O O O O O O O O O B-geo O O O O O B-geo O O O O O O O O
A spokesman for the Organization for Security and Cooperation in Europe said the European Court of Human Rights has ruled that increased protection for public officials is contrary to European law . 	 O O O O B-org I-org I-org I-org I-org O B-geo O O B-org I-org I-org I-org I-org O O O O O O O O O O O O O O
He then called on Polish authorities to introduce legislation decriminalizing libel and defamation . 	 O O O O B-gpe O O O O O O O O O
The 19-year-old player from Scotland won 26 of 37 first-serve points Wednesday to reach the third round of the hardcourt event . 	 O O O O B-geo O O O O O O B-tim O O O O O O O O O O
His match lasted just 88 minutes in sweltering 37-degree Celsius heat . 	 O O O O O O O O O O O O
Murray will play again Thursday against either Spaniard Feliciano Lopez or Russian Teimuraz Gabashvili for a place in the quarterfinal round . 	 B-per O O O B-tim O O B-gpe B-per I-per O B-gpe B-per I-per O O O O O O O O
Bangladesh and India have begun two days of talks in Dhaka on sharing water resources . 	 B-org I-org I-org O O O O O O O B-geo O O O O O
They say the two sides will also discuss India 's controversial river-linking project aimed at diverting surplus water from rivers in its flood-prone northeast to dry western and southern parts of the country . 	 O O O O O O O O B-org O O O O O O O O O O O O O O O O O O O O O O O O O
Hundreds of Pakistanis have demonstrated in the northwestern Bajaur tribal region against a purported U.S. airstrike last week that killed civilians . 	 O O B-gpe O O O O O B-geo O O O O O B-geo O O O O O O O
Demonstrators chanted slogans against the United States and burned effigies of President Bush . 	 O O O O O B-geo I-geo O O O O B-per I-per O
The attack has caused friction between Islamabad and Washington . 	 O O O O O O B-geo O B-geo O
Mr. Bush and his wife Laura arrived in St. Petersburg Friday morning from Germany . 	 B-per I-per O O O B-per O O B-geo I-geo B-tim I-tim O B-geo O
The G-8 summit gets under way in St. Petersburg Saturday . 	 O O O O O O O B-geo I-geo B-tim O
The two leaders are meeting as U.S. and Russian negotiators work to conclude a deal that would let the former communist state join the World Trade Organization . 	 O O O O O O B-geo O B-gpe O O O O O O O O O O O O O O O O O O O
Presidents and officials from 12 South American countries have launched a plan to create a regional trade bloc modeled after the European Union . 	 O O O O O O B-gpe O O O O O O O O O O O O O O B-org I-org O
The trade bloc will represent about 360 million people . 	 O O O O O O O O O O
King Mswati has drawn criticism for his lavish lifestyle and multiple wives at a time of widespread suffering . 	 B-org I-org O O O O O O O O O O O O O O O O O
The National Assembly will be in power for 10 months and will draft a new constitution . 	 O B-org I-org O O O O O B-tim O O O O O O O O
Israeli forces have begun handing over the town of Jericho to Palestinian security control - the first of five West Bank towns Israel has pledged to turn over . 	 B-gpe O O O O O O O O B-geo O B-gpe O O O O O O O B-org I-org O B-geo O O O O O O
Israeli and Palestinian security commanders met at a checkpoint just outside Jericho for Wednesday 's ceremonial handover . 	 B-gpe O B-gpe O O O O O O O O B-geo O B-tim O O O O
But no timetable has yet been set for Ramallah and Bethlehem . 	 O O O O O O O O B-org I-org I-org O
Israeli Prime Minister Ariel Sharon says Palestinians must dismantle the militant groups in addition to agreeing to a cease-fire . 	 B-gpe B-per O B-per I-per O B-gpe O O O O O O O O O O O O O
The main political rival to Afghanistan 's President Hamid Karzai has formed a new national-level political party called New Afghanistan . 	 O O O O O B-geo O B-per I-per I-per O O O O O O O O B-org I-org O
Yunus Qanuni told reporters in Kabul his party will take part in the upcoming parliamentary elections in April . 	 B-per I-per O O O B-geo O O O O O O O O O O O B-tim O
Mr. Karzai told reporters Friday that he has urged Mr. Qanuni to form a national party . 	 B-per I-per O O B-tim O O O O B-per I-per O O O O O O
He said he does not want parties in his country to become ethnic or provincial . 	 O O O O O O O O O O O O O O O O
Mr. Qanuni lost to Mr. Karzai in the country 's first democratic presidential election in October . 	 B-per I-per O O B-per I-per O O O O O O O O O B-tim O
The accident is thought to be the worst-ever disaster to occur in the tiny Horn of Africa country . 	 O O O O O O O O O O O O O O B-geo I-geo I-geo O O
Some passengers were rescued or swam to shore . 	 O O O O O O O O O
The vessel was headed to a Muslim religious festival in the town of Tadjoura . 	 O O O O O O B-org O O O O O O B-geo O
The Lebanese army continues to shell Islamic militants holed up in a Palestinian refugee camp in northern Lebanon . 	 O B-gpe O O O O O O O O O O B-gpe O O O O B-geo O
More than 200 people have been killed since fighting erupted between Lebanon 's army and the Fatah al-Islam militants at the camp May 20 . 	 O O O O O O O O O O O B-geo O O O O B-org I-org O O O O B-tim I-tim O
The dead include more than 100 soldiers and at least 60 militants . 	 O O O O O O O O O O O O O
The conflict at the refugee camp is the worst internal violence in Lebanon since the 1975-to-1990 civil war . 	 O O O O O O O O O O O O B-geo O O O O O O
Israel on Thursday . 	 B-geo O B-tim O
Interior Minister Ophir Pines called the referendum push a move by withdrawal opponents to sabotage the plan . 	 O O O O O O O O O O O O O O O O O O
This is the fourth time the board has pushed back the poll to replace the country 's interim administration with an elected body . 	 O O O O O O O O O O O O O O O O O O O O O O O O
The vote was originally scheduled for October 9 . 	 O O O O O O B-tim I-tim O
Election officials have attributed the postponements to poor organization and a lack of resources for the poll . 	 O O O O O O O O O O O O O O O O O O
But he insisted the new poll date is final . 	 O O O O O O O O O O
Haiti 's constitution requires that a new government be in place by February 7 . 	 B-geo O O O O O O O O O O O B-tim I-tim O
CIA Director Porter Goss ' choice for the post of executive director of the intelligence agency has declined the appointment after accounts were published about his resignation from the CIA two decades ago . 	 B-org I-org I-org I-org O O O O O O O O O O O O O O O O O O O O O O O O O B-org B-tim I-tim O O
The Washington Post reported Sunday the former House of Representatives Intelligence Committee 's staff director for terrorism resigned from the CIA in 1982 after being put on leave for shoplifting . 	 B-org I-org I-org O B-tim O O B-org I-org I-org I-org I-org O O O O O O O O B-org O B-tim O O O O O O O O
The World Health Organization says 22 people injured in the earthquake in Pakistan have died of tetanus infections in the past few days . 	 O B-org I-org I-org O O O O O O O O B-geo O O O O O O O B-tim I-tim O O
A spokeswoman for the organization said Thursday the situation appears to be stabilizing . 	 O O O O O O B-tim O O O O O O O
U.N. officials are warning that more quake survivors could perish in coming months unless they get food and shelter before winter . 	 B-org O O O O O O O O O O O O O O O O O O O O O
The World Bank has canceled more than seven million dollars in aid to Cambodia after finding evidence of fraud and corruption in three development projects . 	 O B-org I-org O O O O O O O O O O B-geo O O O O O O O O O O O O
There was no immediate response from the Cambodian government to the bank 's statement . 	 O O O O O O O B-gpe O O O O O O O
An Egyptian court has convicted a former Iranian diplomat and an Egyptian man of spying for Iran . 	 O B-gpe O O O O O B-gpe O O O B-gpe O O O O B-geo O
Iran 's foreign ministry spokesman called the verdict """" ridiculous . """" 	 B-geo O O O O O O O O O O O
Several westerners were killed in May of 2004 in an attack on a petrochemical plant in Yanbu . 	 O O O O O B-tim I-tim I-tim O O O O O O O O B-org O
The attack was blamed on Islamist militants . 	 O O O O O O O O
Dabous was sentenced to 10 years in prison on the espionage charge and another 25 years for plotting to assassinate Egyptian President Hosni Mubarak . 	 B-per O O O B-tim O O O O O O O O O O O O O O O B-gpe B-per I-per I-per O
He denied the allegations and said his earlier confession was made under torture . 	 O O O O O O O O O O O O O O
Iran has warned the United States not to attack its nuclear facilities . 	 B-geo O O O B-geo I-geo O O O O O O O
The spokesman also rejected a European proposal aimed at restricting Tehran 's development of nuclear fuel . 	 O O O O O O O O O O B-geo O O O O O O
He said he would need the support of the international community to help farmers find alternative sources of income . 	 O O O O O O O O O O O O O O O O O O O O
New fighting in Somalia 's capital has killed at least three people and wounded at least 20 others . 	 O O O B-gpe O O O O O O O O O O O O O O O
A local journalist tells VOA 's Somali service that government forces attacked Islamist insurgents in parts of Mogadishu early Thursday . 	 O O O O B-org O B-gpe O O O O O O O O O O B-geo O B-tim O
Government forces are reported to have captured an insurgent base in Howlwadaag . 	 O O O O O O O O O O O B-geo O
The Somali government controls only small parts of Mogadishu after more than three years of fighting with Islamist militants . 	 O B-gpe O O O O O O B-geo O O O O O O O O O O O
The groups al-Shabab and Hizbul Islam are trying to topple the government and turn Somalia into a strict Islamic state . 	 O O B-org O B-org I-org O O O O O O O O B-geo O O O O O O
The ban is contained in an amendment slipped into a foreign aid funding bill for next year that has not yet been debated in the Senate . 	 O O O O O O O O O O O O O O O O O O O O O O O O O B-org O
Congress has passed bills in the past to stop the relatively small amount of U.S. aid to Saudi Arabia . 	 B-org O O O O O O O O O O O O O B-geo O O B-geo I-geo O
But the Bush administration has found a way around the restrictions . 	 O O B-per O O O O O O O O O
The Saudi Embassy in Washington has not commented on the proposed legislation . 	 O B-org I-org O B-geo O O O O O O O O
Congressional officials say the United States provided $ 2.5 million to Riyadh in 2005 and 2006 . 	 O O O O B-geo I-geo O O O O O B-geo O B-tim I-tim I-tim O
A former analyst at the U.S. Department of Defense has admitted to giving classified information to pro-Israel lobbyists and an Israeli embassy official . 	 O O O O O B-org I-org I-org I-org O O O O O O O O O O O B-gpe O O O
The 58-year-old former analyst says he provided information to an official at the Israeli embassy and to two members of a lobbying group called the American Israel Public Affairs Committee . 	 O O O O O O O O O O O O O B-gpe O O O O O O O O O O O O B-geo B-org I-org I-org O
Franklin used to work as an Iran expert at the Pentagon . 	 B-per O O O O O B-geo O O O B-org O
Iran 's conservative-dominated parliament has voted to speed up debate of a bill that would force the government to scale back its cooperation with U.N. nuclear inspectors . 	 B-geo O O O O O O O O O O O O O O O O O O O O O O O B-geo O O O
Tehran has also threatened to scale back trade ties with countries that supported the IAEA resolution . 	 B-org O O O O O O O O O O O O O B-org O O
The United States and several western countries accuse Iran of secretly trying to develop atomic weapons . 	 O B-geo I-geo O O O O O B-geo O O O O O O O O
Iran denies the charge . 	 B-geo O O O O
The Dalai Lama says he is looking forward to giving up his political duties as head of the Tibetan exile movement some time next year . 	 O B-per I-per O O O O O O O O O O O O O O O B-gpe O O O B-tim O O O
He said he has been in a state of semi-retirement since the movement first elected a political leader in 2001 . 	 O O O O O O O O O O O O O O O O O O O B-tim O
He said the Nobel Peace Prize laureate would continue to serve as a spiritual leader of the Tibetan people . 	 O O O B-org I-org I-org O O O O O O O O O O O B-gpe O O
Swiss police say a container of swine flu virus samples packed in dry ice burst late Monday as it was being shipped on a Swiss train from Zurich to Geneva . 	 B-gpe O O O O O O O O O O O O O O O B-tim O O O O O O O B-gpe O O B-geo O B-geo O
Authorities attribute the accident to bad packaging and say it posed no threat to humans . 	 O O O O O O O O O O O O O O O O
Police said the container held vials of a strain of swine flu virus different from the H1N1 variety responsible for a worldwide alert and for the deaths of about 150 people in Mexico . 	 O O O O O O O O O O O O O O O O B-nat O O O O O O O O O O O O O O O B-geo O
The material was being transferred to Geneva as part of Swiss efforts to develop an effective test for detecting swine flu in humans . 	 O O O O O O B-geo O O O B-gpe O O O O O O O O O O O O O
Reuters news agency says police stopped the train ahead of its arrival in Lausanne . 	 B-org O O O O O O O O O O O O B-geo O
Authorities report one person injured in the incident . 	 O O O O O O O O O
Kenya 's justice minister says the government will start freezing the assets of those suspected of profiting from corruption . 	 B-per O O O O O O O O O O O O O O O O O O O
Martha Karua told reporters Wednesday that the assets include well-known buildings in Nairobi she said were built with looted government funds . 	 B-per I-per O O B-tim O O O O O O O B-geo O O O O O O O O O
The officials have denied any wrongdoing . 	 O O O O O O O
The outgoing Palestinian parliament has given Palestinian leader Mahmoud Abbas new powers just days before the Islamic militant group Hamas comes to power . 	 O O B-gpe O O O B-gpe O B-per I-per O O O O O O B-geo O O B-org O O O O
Hamas leaders called the measure """" illegitimate """" and vowed to overturn it when the group takes over the legislature Saturday . 	 B-org O O O O O O O O O O O O O O O O O O O B-tim O
Spokesmen for Hamas also say it has settled on a prime minister who belongs to the militant group . 	 O O B-org O O O O O O O O O O O O O O O O
He says today 's young Americans will be hurt the most as they reach retirement age . 	 O O B-tim O O B-gpe O O O O O O O O O O O
He says the president 's plan would force the country to borrow trillions of dollars from foreign nations . 	 O O O O O O O O O O O O O O O O O O O
Cong. Meek says the private accounts the president has been promoting would be hit with what he called """" a large privatization tax . """" 	 B-org B-per O O O O O O O O O O O O O O O O O O O O O O O
President Bush says those accounts would earn a higher rate of return . 	 B-per I-per O O O O O O O O O O O
Mr. Bush recently wrapped up a nationwide tour promoting his plans for Social Security . 	 B-per I-per O O O O O O O O O O B-org I-org O
He called the changes needed to secure the system for future generations . 	 O O O O O O O O O O O O O
The Internet is often referred to as the Information Superhighway . 	 O O O O O O O O B-org I-org O
But there are often shady characters loitering at every exit . 	 O O O O O O O O O O O
A top Iraqi Shi'ite leader is calling on the United States to let Iraqi forces take a more aggressive role against insurgents . 	 O O B-gpe B-org O O O O O B-geo I-geo O O B-gpe O O O O O O O O O
He said there were planned Iraqi military moves against insurgents that should have been implemented months ago . 	 O O O O O B-gpe O O O O O O O O O O O O
And he said the rejection of those by U.S. generals has led to an expansion in terror attacks . 	 O O O O O O O O B-geo O O O O O O O O O O
He did not provide details . 	 O O O O O O
Mr. Hakim also urged the United States to take stronger action against countries bordering Iraq who harbor insurgents and their supporters . 	 B-per I-per O O O B-geo I-geo O O O O O O O B-geo O O O O O O O
The U.S. secretary of agriculture says he has taken immediate action to ensure that future beef exports meet Japanese requirements . 	 O B-geo O O O O O O O O O O O O O O O O B-gpe O O
The country had resumed importing beef from the United States in December after months of negotiations . 	 O O O O O O O O B-geo I-geo O B-tim O O O O O
Bolshevik control of the area was fiercely contested and not fully reestablished until 1925 . 	 O O O O O O O O O O O O O B-tim O
Much of present-day Sughd province was transferred from the Uzbek SSR to the newly formed Tajik SSR in 1929 . 	 O O O B-org O O O O O B-gpe B-org O O O O B-gpe O O B-tim O
Ethnic Uzbeks form a substantial minority in Tajikistan . 	 O B-gpe O O O O O B-geo O
The country remains the poorest in the former Soviet sphere . 	 O O O O O O O O B-geo O O
Tajikistan is seeking WTO membership and has joined NATO 's Partnership for Peace . 	 B-gpe O O B-org O O O O B-org O B-org I-org I-org O
Economic activity is limited to commercial fishing . 	 O O O O O O O O
There are no reliable estimates of potential reserves . 	 O O O O O O O O O
Commercial exploitation has yet to be developed . 	 O O O O O O O O
Oil discoveries in 2006 bolstered this growth . 	 O O O B-tim O O O O
Exploration efforts have continued and production has increased a small amount . 	 O O O O O O O O O O O O
A key government objective remains the reduction of poverty and inequality with the help of international donors . 	 O O O O O O O O O O O O O O O O O O
The 2010 Poverty Assessment shows that more than 4 out of 10 people live in poverty . 	 O B-tim O O O O O O O O O O O O O O O
The sizable trade deficit and heavy foreign debt burden continue to be major concerns . 	 O O O O O O O O O O O O O O O
Venus was much disappointed and again caused her to return to her former shape . 	 B-per O O O O O O O O O O O O O O
Nature exceeds nurture . 	 O O O O
Soon after the Hunters came up and asked if any one had seen the Hart . 	 O O O O O O O O O O O O O O B-org O
He pointed to the truss of hay and said : """" What are those two curious things sticking out of the hay ? """" 	 O O O O O O O O O O O O O O O O O O O O O O O O
He thus learnt that 	 O O O O
Nothing escapes the master 's eye . 	 O O O O O O O
The people who say they would rather push a Ford than drive a Chevy usually do . 	 O O O O O O O O O O O O O O O O O
U.S. officials say China is willing to send hundreds of engineers to Sudan 's troubled Darfur region as part of a planned United Nations-backed deployment of peacekeepers . 	 B-geo O O B-geo O O O O O O O O B-gpe O O B-tim O O O O O O B-org I-org O O O O
But he also called on Beijing to use its significant influence with Khartoum to agree to the full deployment of a hybrid U.N.-African Union force of more than 20-thousand troops as soon as possible . 	 O O O O O B-geo O O O O O O B-org O O O O O O O O O B-geo I-geo O O O O O O O O O O O
More than two million others have been displaced . 	 O O O O O O O O O
Sudan 's government is accused of arming militias known as Janjaweed that are blamed for most of the conflict . 	 B-gpe O O O O O O O O O B-org O O O O O O O O O
Saudi Arabia is the world 's largest crude oil supplier and the only member of the Organization of Petroleum Exporting Countries that could significantly increase oil output soon . 	 B-per I-per O O O O O O O O O O O O O O B-org I-org I-org I-org I-org O O O O O O O O
Analysts blame recent price hikes on a series of refinery breakdowns that make it more difficult to turn crude oil into gasoline to meet expected demand . 	 O O O O O O O O O O O O O O O O O O O O O O O O O O O
The U.S. military says a man dressed in an Afghan army uniform has shot and killed two U.S. soldiers outside a top security prison near Kabul . 	 O B-geo O O O O O O O B-gpe O O O O O O O B-geo O O O O O O O B-geo O
The spokesman says the gunman was shot dead by Afghan troops at the prison . 	 O O O O O O O O O B-gpe O O O O O
The motive for the attack is unclear . 	 O O O O O O O O
A fellow hunter who was accidentally shot and wounded by U.S. Vice President Dick Cheney is recovering in stable condition . 	 O O O O O O O O O O B-org B-per I-per I-per I-per O O O O O O
The accident happened Saturday while he and the vice president were hunting quail in southern Texas . 	 O O O B-tim O O O O B-per O O O O O B-geo I-geo O
The vice president is an avid hunter . 	 O B-per O O O O O O
The Israeli army confirmed the strike on a vehicle carrying the militants Thursday in Gaza City . 	 O B-gpe O O O O O O O O O O B-tim O B-geo I-geo O
The Israeli army said the operation was aimed at preventing terrorist threats . 	 O B-gpe O O O O O O O O O O O
The area is a source for rocket fire into Israel . 	 O O O O O O O O O B-geo O
An attempt to address America 's weight problem has run into trouble in New York . 	 O O O O B-geo O O O O O O O O B-geo I-geo O
Paige Kollock has more . 	 B-per I-per O O O
Thousands of demonstrators have gathered in Jerusalem to protest any renewal of a Jewish settlement freeze in the occupied West Bank or East Jerusalem . 	 O O O O O O B-geo O O O O O O O O O O O O B-org I-org O B-geo I-geo O
Direct talks between the two sides broke down after an Israeli freeze on West Bank settlement building expired in September . 	 O O O O O O O O O O B-gpe O O B-org I-org O O O O B-tim O
Palestinians oppose construction on land they want as part of a future state . 	 B-gpe O O O O O O O O O O O O O
Israel has not agreed to those conditions . 	 B-geo O O O O O O O
A new poll indicates only a third of Americans believe their members of Congress are honest . 	 O O O O O O O O B-gpe O O O O B-org O O O
Only 35 percent said they approved of the way Congress does its job . 	 O O O O O O O O O B-org O O O O
That number is down from 44 percent in a similar poll taken in February . 	 O O O O O O O O O O O O O B-tim O
Two top Republican lawmakers are being investigated for ethics issues . 	 O O O O O O O O O O O
Senate Majority Leader Bill Frist is the subject of a federal probe for possible insider stock trading . 	 B-per I-per I-per I-per I-per O O O O O O O O O O O O O
Former House Majority Leader Tom Delay was charged in Texas earlier this month with violating campaign finance laws . 	 O B-per I-per I-per I-per I-per O O O B-geo O O O O O O O O O
Venezuelan President Hugo Chavez has endorsed Nicaraguan presidential candidate Daniel Ortega to win his country 's November election . 	 B-gpe B-per I-per I-per O O B-gpe O O B-per I-per O O O O O B-tim I-tim O
Ortega led the leftist Sandanista movement against Contra rebels supported by Washington in the 1980s . 	 B-per O O O B-geo O O O O O O B-geo O O B-tim O
The State Department says the U.S. ambassador in Nicaragua is meeting with all parties that have expressed an interest in a """" democratic electoral process . """" 	 O B-org I-org O O B-geo O O B-geo O O O O O O O O O O O O O O O O O O
French President Nicolas Sarkozy says European Union leaders have agreed on a common approach to reform the world financial system ahead of this month 's summit on the issue in Washington . 	 B-gpe B-per I-per I-per O B-org I-org O O O O O O O O O O O O O O O O O O O O O O O B-geo O
Members also questioned how much will be accomplished at the Washington summit as the nation prepares to welcome a new presidential administration . 	 O O O O O O O O O O B-geo O O O O O O O O O O O O
European Commission President Jose Manuel Barroso has said it will take unprecedented levels of global coordination to deal with the financial meltdown . 	 B-org I-org B-per I-per I-per I-per O O O O O O O O O O O O O O O O O
Leaders of wealthy nations and the heads of major developing economies gather in Washington November 15 to focus on the worldwide economic downturn . 	 O O O O O O O O O O O O O B-geo B-tim I-tim O O O O O O O O
Indonesian health authorities said Monday an elderly woman who died overnight is the country 's 54th fatal bird flu case . 	 B-gpe O O O B-tim O O O O O O O O O O B-tim O O O O O
The 67-year-old woman was from the town of Bandung in West Java . 	 O O O O O O O O B-geo O B-geo I-geo O
An 11-year-old boy died from bird flu in a Jakarta hospital Saturday night . 	 O O O O O O O O O B-geo O B-tim I-tim O
Indonesia has the highest number of bird flu-related deaths in the world . 	 B-geo O O O O O O O O O O O O
The disease has killed at least 149 people worldwide over the past three years . 	 O O O O O O O O O O O B-tim I-tim O O
Most victims contract the virus from dead or sick birds . 	 O O O O O O O O O O O
Hanoi Radio said the storm weakened as it moved towards Laos . 	 B-geo I-geo O O O O O O O O B-geo O
Iraqi officials say two car bombs in the Shi'ite holy city of Karbala have killed at least five people and wounded about 55 . 	 B-gpe O O O O O O O O O O O B-geo O O O O O O O O O B-tim O
Dozens of demobilized soldiers have taken over the home of ousted Haitian President Jean-Bertrand Aristide in a Port-au-Prince suburb . 	 O O O O O O O O O O O B-gpe B-per I-per I-per O O O O O
A spokesman for the former soldiers says they plan to use the home as a base to improve security for people in the area . 	 O O O O O O O O O O O O O O O O O O O O O O O O O
The action comes one day after U.N. peacekeepers stormed a stronghold of Mr. Aristide 's supporters to control areas that have been flashpoints of violence . 	 O O O O O O B-geo O O O O O B-per I-per O O O O O O O O O O O O
The United Nations is appealing for more than $ 180 million next year to help refugees from Sudan 's Darfur region who have fled to neighboring Chad . 	 O B-org I-org O O O O O O O O O O O O O O B-org I-org I-org O O O O O O B-geo O
The U.N. Office for the Coordination of Humanitarian Affairs says that is a 10 percent increase over this year 's budget . 	 O B-org I-org O O B-org I-org I-org I-org O O O O O O O O O O O O O
It says the money will be used to provide both refugees and the local population with food and water as well as basic services such as health and education . 	 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Federal prosecutors in Germany say police have arrested an Iraqi man suspected of distributing video and audio messages recorded by al-Qaida leaders . 	 O O O B-geo O O O O O B-gpe O O O O O O O O O O B-org O O
The man is facing charges including aiding and supporting a terrorist organization . 	 O O O O O O O O O O O O O
